methodology_version,fold_id,dataset,split,recording_id,group_id,original_label,mapped_label_if_applicable,grouping_type,source_file,sampling_rate_hz,rpm,load,fault_type,fault_severity,bearing_position,session,experiment_id,temporal_block_id,temporal_start_sample,temporal_end_sample,guard_before,guard_after,is_usable,notes
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_18.2272,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/18.2272.csv,50000,1093.632,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_19.456,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/19.456.csv,50000,1167.36,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_20.2752,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/20.2752.csv,50000,1216.5120000000002,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_21.2992,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/21.2992.csv,50000,1277.952,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_22.9376,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/22.9376.csv,50000,1376.256,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_23.552,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/23.552.csv,50000,1413.12,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_24.576,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/24.576.csv,50000,1474.56,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_25.3952,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/25.3952.csv,50000,1523.712,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_26.624,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/26.624.csv,50000,1597.4399999999998,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_27.648,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/27.648.csv,50000,1658.88,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_27.8528,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/27.8528.csv,50000,1671.168,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_29.4912,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/29.4912.csv,50000,1769.472,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_30.5152,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/30.5152.csv,50000,1830.912,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_31.1296,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/31.1296.csv,50000,1867.776,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_31.9488,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/31.9488.csv,50000,1916.928,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_32.9728,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/32.9728.csv,50000,1978.368,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_34.4064,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/34.4064.csv,50000,2064.384,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_35.2256,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/35.2256.csv,50000,2113.536,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_36.864,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/36.864.csv,50000,2211.84,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_37.4784,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/37.4784.csv,50000,2248.704,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_38.2976,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/38.2976.csv,50000,2297.856,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_39.7312,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/39.7312.csv,50000,2383.8720000000003,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_40.5504,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/40.5504.csv,50000,2433.0240000000003,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_41.984,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/41.984.csv,50000,2519.04,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_42.3936,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/42.3936.csv,50000,2543.616,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_43.6224,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/43.6224.csv,50000,2617.344,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_44.6464,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/44.6464.csv,50000,2678.784,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_45.4656,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/45.4656.csv,50000,2727.936,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_46.2848,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/46.2848.csv,50000,2777.088,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_47.7184,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/47.7184.csv,50000,2863.1040000000003,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_48.128,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/48.128.csv,50000,2887.68,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_49.3568,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/49.3568.csv,50000,2961.408,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_50.3808,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/50.3808.csv,50000,3022.848,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_51.2,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/51.2.csv,50000,3072.0,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_52.4288,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/52.4288.csv,50000,3145.728,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_53.4528,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/53.4528.csv,50000,3207.168,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_54.6816,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/54.6816.csv,50000,3280.896,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_55.296,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/55.296.csv,50000,3317.76,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_56.7296,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/56.7296.csv,50000,3403.776,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_57.344,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/57.344.csv,50000,3440.64,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_58.1632,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/58.1632.csv,50000,3489.7920000000004,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_59.1872,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/59.1872.csv,50000,3551.232,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_60.416,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/60.416.csv,50000,3624.96,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_overhang_outer_race_20g_61.44,mafaulda_overhang_outer_race_20g,overhang/outer_race,OuterRace,fault_configuration,data/raw_mafaulda/full/overhang/outer_race/20g/61.44.csv,50000,3686.4,added_mass_20g,bearing_outer_race,added_mass_20g,overhang,,mafaulda_overhang_outer_race_20g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_13.7216,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/13.7216.csv,50000,823.296,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_14.7456,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/14.7456.csv,50000,884.736,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_15.36,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/15.36.csv,50000,921.6,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_16.1792,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/16.1792.csv,50000,970.752,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_17.408,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/17.408.csv,50000,1044.48,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_18.6368,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/18.6368.csv,50000,1118.208,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_19.456,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/19.456.csv,50000,1167.36,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_20.48,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/20.48.csv,50000,1228.8,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_21.7088,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/21.7088.csv,50000,1302.528,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_22.3232,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/22.3232.csv,50000,1339.392,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_23.7568,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/23.7568.csv,50000,1425.408,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_24.1664,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/24.1664.csv,50000,1449.984,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_25.1904,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/25.1904.csv,50000,1511.424,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_26.2144,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/26.2144.csv,50000,1572.864,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_27.2384,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/27.2384.csv,50000,1634.304,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_28.4672,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/28.4672.csv,50000,1708.032,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_29.696,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/29.696.csv,50000,1781.76,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
methodology_v2.part2.v1,2,MAFAULDA,test,mafaulda_underhang_ball_fault_35g_30.5152,mafaulda_underhang_ball_fault_35g,underhang/ball_fault,RollingElement,fault_configuration,data/raw_mafaulda/full/underhang/ball_fault/35g/30.5152.csv,50000,1830.912,added_mass_35g,bearing_ball_fault,added_mass_35g,underhang,,mafaulda_underhang_ball_fault_35g,,,,,,True,split seed 202; operational folder taxonomy kept verbatim (naming caveat M2 not remapped)
